batter_id,play_guid,spray_angle,release_time,end_time
682998,2eb24c77-009d-31be-a7c1-1e5d12a6dedb,17.24275413753901,2867,3667
643217,9c8e0b1c-343f-33f9-b6fd-39fb983d95ad,30.275465409150684,2867,3667
681481,a893c6fd-4360-36a6-8eba-7dc9ebdf5264,35.39416528559113,2900,3700
680718,d3ab8a99-b148-36c6-be6f-38ba8364ed41,30.432095782860287,2900,3700
571466,d1e87f84-b003-4998-85cc-6c2055cbd7bd,35.038558127860945,2867,3667
680977,2cc4da70-c8eb-3138-9806-c81bd17457b6,41.30861401354872,2867,3667
641355,2a3cf069-16dc-3c1d-b0fb-4de17f8a5151,23.78667234836425,2866,3666
656716,fa3f701f-1fe2-3e4f-a44d-d48f5e8a8836,30.327583934339025,2900,3700
691718,935a5f79-5ace-39b1-9397-6c8816c03ae1,25.652048310262558,2900,3700
668709,480f1e9f-be84-33e9-841c-2d7e5e9e5cd5,29.290282361340523,2899,3699
641584,7dec0cac-9b4a-3d8f-8d3a-38410f93ad5c,41.93975374250069,2900,3700
663728,f602431c-f3d0-4317-b864-c30ced82eed9,43.793341023208264,2900,3700
650333,bb8afbc1-12cd-3765-aee4-82a4859ff96f,23.270092385276328,2867,3667
647304,3ea6d10f-ef8a-3dd5-8c35-d187e0638ad8,17.035064431294714,2900,3700
600869,e83c87b1-56bb-3bfe-9eeb-251c37737a56,33.173328598234356,2866,3666
641355,7569f232-ed91-4c91-ae5c-001904427688,32.76823170719957,2900,3700
663656,4bef7cd4-f866-31b2-8072-8e28ffe33265,17.587673580825424,2900,3700
666310,badeb636-73c4-4308-a884-3d98d7011100,19.566053904100713,2867,3667
663656,984361c6-d3c8-394f-8207-1de33bcdc397,44.454342406584274,2900,3700
686217,80265cee-9d05-304b-be03-06d1746302cd,35.14453664051894,2900,3700
681481,b3f427bf-d1c6-3f98-aa07-0c105bed5656,27.275231922251685,2900,3700
689414,4517d472-87d6-376a-8d46-1fc76ff47109,27.77011501358836,2900,3700
593871,074f295f-148c-362b-bad5-4f9702863dce,32.40841940096962,2900,3700
664040,5310e0cd-cb4c-30ee-be27-57453cc1a577,22.684387617437395,2900,3700
680757,360de434-657e-4f7b-b2fa-84eb693738e6,26.38522787727902,2900,3700
593871,8d26f88a-f44a-34fd-b173-29af0cc1612b,32.13651642646466,2867,3667
681297,5092e58e-4a69-38f5-be74-fdbabae4cf36,24.723705796964254,2900,3700
668472,988d3e16-6bfe-46ac-842e-2636b6601b3d,27.460537506208325,2867,3667
596146,27df6b12-f2e0-34c1-a149-55b5b1a36b2f,23.449595273696616,2867,3667
666160,19028f32-0ca6-3a03-8288-1b26b265b948,34.461941063368194,2866,3666
656811,aa7fe687-a586-3010-9075-653bda8d3e15,28.36596562658729,2900,3700
677008,605b5439-d2d1-3fbf-baeb-e087fff4da11,33.45203075876149,2900,3700
686217,266e0d83-e261-3b3f-bc4b-166c33379c11,22.89649629283977,2866,3666
689414,9a3d4b03-2ff5-39f2-80bb-686af9d1cb00,19.391547759200478,2867,3667
660688,7b456c5d-54f7-382b-9880-3991fa3cf714,32.529394339700424,2867,3667
605612,fa505bf2-9930-4c0b-9cef-79bcb7628ab3,35.69456845286805,2867,3667
672275,6f6773af-19e4-3364-a935-c66c026beb3f,20.77271736791721,2867,3667
624415,7393e1f5-9b93-32b8-a286-5c89a09d30b5,15.189587912516473,2900,3700
703198,5fd9c7ba-77e0-4a87-8b1d-52e760124120,25.04620077964279,2867,3667
606466,03647314-af84-3067-8191-73292cfbe5d5,35.12143372531204,2900,3700
670770,1b2c66ff-225e-3959-94b1-956b35e3bcdf,20.42691606378139,2866,3666
702176,f87bd0c9-f607-340d-a531-5256f890ce74,33.531060220464724,2867,3667
663728,5d26d7e0-dc8c-3e4b-b5bc-494294f3903d,32.73093119592392,2900,3700
660271,20c7ddee-c260-376c-99ea-892c13f290ef,15.665310131256845,2866,3666
691176,a0af2f95-e5f6-38f7-b814-c0ede1f6520d,26.068425865393017,2867,3667
542963,327034c1-0014-4227-bf94-72fe5f24e389,16.769064914276214,2867,3667
665155,16249aa5-b44b-3eed-ac72-a2df65c8d97d,43.29229446105878,2867,3667
668942,e0a035c1-68bb-3e1c-af2e-660a5804e99a,33.10626542761019,2900,3700
608070,75f321ff-3112-3a69-aa18-3444c88fe2b0,35.86654571963421,2867,3667
663656,18ae8a6b-3495-3188-879a-41ecfcb4954d,24.827274137774566,2899,3699
682998,9ab54003-7f92-3cc3-b8e7-8001b7b5c83f,27.134763400550476,2900,3700
677950,d32d356e-9b2e-375a-8393-ee56f9dafdb1,28.728810097137966,2900,3700
643217,0f120bd7-868e-400d-81e4-357b41896e56,19.945302817495573,2900,3700
680776,122d8f07-e4d0-3503-92d3-acdf4eadf1c7,15.973134805863864,2900,3700
695506,3ab152e1-06fc-4155-b5b2-1c51d2ea1ac3,28.189010409922766,2867,3667
593871,e3f7c28d-cc36-321c-977b-1a6555dfbda5,38.68391502852247,2867,3667
643217,cf63dd40-b122-32d8-b7ef-3f7caab55259,21.152113346137227,2900,3700
666160,76a5ce4c-23f2-314a-8dd0-900a61d8ecf5,33.54992321635974,2900,3700
592325,cdd7d6a6-f860-441d-9195-60091f4b4053,17.077135263408138,2900,3700
623168,ff203aa1-72ac-4988-b784-dbe37ed37e01,29.50216378031042,2867,3667
800060,cad93c7c-0096-4392-9802-75f97e8b6fff,37.61668853623277,2900,3700
831661,2fa31d16-f493-4673-8865-e4f1617fcfc9,15.872305076075335,2899,3699
605361,a1bfc2ec-60df-3e4e-8515-50ef6fc23e1c,26.545153355508383,2900,3700
680757,862c18a8-9623-3ac3-95b1-428e340377f9,41.3799895215227,2900,3700
665862,3a824ae1-7480-3b0f-8c0a-f0bdf95be23c,15.883853733921072,2867,3667
656811,6f996636-6ec6-3830-a3b6-8840d11a5847,29.161293404443178,2866,3666
677008,52b45a75-8ae8-4413-9797-fde9138ba878,28.566508554046592,2867,3667
665742,22f572ad-39e2-37bf-ba25-68cbc78316a5,26.631250777329157,2900,3700
608369,790f4af3-dd62-3ae1-8fca-25b56dff2b06,17.016842371852633,2867,3667
663616,206e6cc2-e2bc-3531-aba3-b98b8e1f3db9,16.84908369921004,2866,3666
831677,9f25348b-c24c-4fec-b639-209a613e30fa,25.769327624338715,2900,3700
669701,c21b67bd-de8b-3cf4-af39-17f0698d9b8d,44.35309429004626,2900,3700
672695,3be52eb3-d32d-45a1-85cd-d4ee51e66346,23.89295252886724,2900,3700
802407,87a08f10-2cfb-412b-bb1a-2a2ba1d12b1c,33.72144012291731,2900,3700
641487,a409c924-b167-3993-bd39-7c5a6a196415,36.30751723001095,2900,3700
641680,c2e8ca30-d1e9-3437-a543-0520cf988461,22.28644153580872,2867,3667
691718,ec065e4b-1cb8-3348-80b6-223d3eed3089,22.211510723864407,2867,3667
683002,5be050cc-d3cf-39eb-a601-3904de4575c3,22.892423608531033,2900,3700
682657,382b652a-f0aa-3473-a81a-00b82a729623,28.759072658768837,2867,3667
808982,478744c2-9065-30de-bea2-c308fe0f3a98,18.942150509841994,2866,3666
700242,54b84761-20e7-3fcc-a5dc-9dd9129de076,31.091964987355304,2867,3667
670223,72f6ba78-f976-340f-b4ed-506059f572c5,28.06976357983531,2866,3666
664774,a8bf4b8a-7e57-3f32-995e-3aeca121b5f6,20.15258228396982,2866,3666
624428,b86d52bb-2ad4-3378-b5e6-5ccc723d0722,26.715991691180108,2867,3667
680977,e499fffd-5123-373e-85c0-095a59250dc5,19.915185421940663,2900,3700
663616,e4271f11-3968-3c23-b77a-a3a5cadd0755,31.16958378460798,2900,3700
518692,6ec88992-7e26-4513-ba43-c74fbfc00166,33.078815625016816,2867,3667
670770,32c540d9-5b6a-3d6e-a62d-0ba4f73b6189,29.882192783656414,2867,3667
687363,b12f6ea5-8861-3d29-a386-f2cbb3b2a5bb,33.210538690922064,2900,3700
665742,57be20c4-1197-36a9-aa9d-f77fb322e65c,35.58667179576844,2900,3700
682998,7414713f-b8d8-3ed9-9685-e557a3aa424f,36.847422103400454,2867,3667
656941,61d430fe-4892-4ecc-a246-62b15deb5a17,21.48576079855806,2900,3700
623993,575ff187-9fe0-3e8f-bf29-6714e0d94e93,31.056108314483176,2900,3700
467793,d06e0390-0a42-36e9-85b8-a2ffd222b2bc,23.83093102695551,2866,3666
680977,711b4883-977c-3bcd-822c-40cfe3300693,41.9613258502077,2900,3700
683146,5a168c85-06f2-375d-9cd4-9a2920f62bb4,22.4421054843921,2900,3700
660271,f1ced32f-98bf-3e97-a1aa-936f194a0918,31.533456899374812,2867,3667
663967,90101e48-a53b-4944-8964-c8e36d01cbac,40.15123264979491,2900,3700
665833,5d4f0b83-6738-3d3c-a02c-295a44a59b2f,18.81841878678776,2867,3667
518692,15ef147c-62c2-39c3-8650-d0b878d9b6d5,25.955240528944202,2900,3700
518792,626471af-0e00-3bc0-8e4f-ed6b0e56786e,16.304099438854237,2900,3700
596019,447d66ef-0ce1-383a-88c5-7ea3da51c463,19.250662761375608,2900,3700
657757,4f50a4b6-23d4-3122-91e9-2a19ca520156,18.89148364086327,2900,3700
663616,6dcb0c68-e0e9-3347-a191-724205834ecc,20.32094295078757,2900,3700
663656,3ca2a424-519b-311b-aae4-c224cda36c54,31.02917796403034,2900,3700
518692,f19443dd-dac8-32ed-beda-8bcf2dab6996,25.720967037348686,2900,3700
691728,724e177a-47bd-3eb2-bfb9-e8e9d2bc91ba,23.90615377639932,2867,3667
596019,a7a45712-c91c-3b7a-83b4-df2fd2a10802,31.007467646347706,2866,3666
694497,49abd6fd-b4f0-3330-b782-6aef488448de,20.18151552898604,2900,3700
663656,10a62313-2cf9-35c7-b485-5de82987cf6d,28.53301752415618,2900,3700
670764,2250da6b-ac88-3f53-aa99-2d9cfcfd3b0b,25.81656056329848,2900,3700
700250,da4877ac-b846-36a5-8b18-fbfd40e817a2,29.671723042032795,2867,3667
573262,0d73eb23-1131-3a36-8652-e139f74c972b,39.29753815240931,2900,3700
642136,63933fa5-fd06-362d-9d48-441b5c5cd59b,25.9260571018891,2867,3667
702284,c775bae8-8680-3e22-9dab-7874a3092808,22.85374300235955,2900,3700
668942,6820b155-f665-4318-92a4-65a214c95e1e,24.001201515812852,2900,3700
682928,38e8c80e-c046-3278-9d69-8d2dc1fcac56,18.558148269930626,2900,3700
665862,5e3616ba-6710-3b93-8ac4-f302ec0caae1,17.04760757047049,2900,3700
656811,46f5039c-e629-3d7f-90ca-1a78fd7e6e8a,15.50855360539687,2867,3667
700337,cd1a3c5b-e61b-328e-993d-9939293096f9,23.889878620667275,2866,3666
687588,172aa9d9-489f-4b4b-839b-fb029c5419a0,38.71573747803307,2867,3667
681508,85abddf5-bb85-3e34-909d-b3aa25e8ab15,18.859994589111537,2867,3667
672695,8b969320-4505-3d4b-b99b-30e42c20e2c7,32.32226280012779,2900,3700
643446,baf83567-5435-33bb-8f2a-6cd05eb983a3,34.042189569635845,2900,3700
605137,0a868f10-d723-330d-b28d-b6fb8ac93a4a,34.5295060596921,2900,3700
645444,a1e31e2b-0230-3ee8-86f3-c615a322c19b,23.76467460382952,2900,3700
702176,832aefa9-4edb-30bc-ae10-91ab5b5f029a,34.78907767845384,2866,3666
695734,b782d550-e4a3-3524-bfb5-0594603512ae,27.118214362653426,2866,3666
802415,74471ed4-2dab-3bf3-a973-cc499b6b70d5,15.099360995645313,2867,3667
686469,1d851790-1623-489e-9bb7-289477339145,24.38548354738485,2900,3700
687363,a966f86e-17f1-3f23-bdc1-a1b687c2f81e,22.34354020243707,2900,3700
683737,2b1de3c0-27de-3822-b566-d47cf5fd6dc0,36.20463209905195,2867,3667
680757,7ef398ec-4a99-3302-8e64-4bfe0c593640,36.36015248848374,2900,3700
683002,1d02aee1-93a1-3c10-83d4-fa46e3afaf88,19.268526185755505,2900,3700
664023,84a9ddd5-9bb4-3c1b-ba5e-1bc4a9af1b25,26.752674835570964,2867,3667
686797,156820aa-d7bb-3e62-9f7c-4bfa0032557e,19.66086414888389,2866,3666
686469,47bb4538-fbf8-3a75-819a-40308eb270e5,23.895618741042313,2867,3667
656941,582e6314-7b3d-3954-aec8-4527f269cb32,24.650791243268685,2866,3666
643217,2199383e-6c40-321f-bb05-428f003ed4d7,20.361245803085453,2900,3700
624424,c95e9bdb-2f0e-3520-a254-e3b79fe3a10f,24.43968057083751,2900,3700
665828,f6f49573-d3f3-4c58-a4d0-210418cbda85,28.598691799869826,2866,3666
663656,584a6c31-bac6-3599-936f-a3f585369d18,17.312806202566705,2867,3667
668804,534ae6d4-a343-30c6-ab0b-9f2a591cf001,30.85137153565264,2866,3666
680977,5b4efc45-ca79-3e20-82db-1592f6eeec8a,20.819152028120314,2900,3700
664023,6f4e1e40-19ee-3a4f-b9ff-f74d855bf110,30.0676192684005,2900,3700
665828,47e16821-ee0b-37a0-b85f-54c6c1b2dc7e,27.802151171877505,2866,3666
606466,047ba495-a532-4d6d-8cc3-f3b585bbc35e,30.501546115415884,2867,3667
671739,ec00b903-e500-31b9-9752-c0b0f8c73cb9,36.81977011750248,2867,3667
686438,3bc13f76-8628-422f-bef5-a721e605c590,26.51647486017663,2866,3666
656941,d7759105-0dc2-3284-aaf9-824371f0d960,30.509834242162945,2900,3700
643217,1ffbd17c-f361-3227-ae88-15b16a86f45d,37.832855129440425,2900,3700
663728,eef74b14-db38-3538-be8c-640315961a48,39.30250171017651,2866,3666
624512,b576ffa6-ffd3-3cf7-8246-2ecbac966d8d,25.082935698848914,2866,3666
808982,133d0af4-4b5d-39a3-827b-88fe2ed4c9d6,15.440860626023124,2900,3700
664023,14f0673d-3c0d-3b56-81eb-2d00448044be,23.901425606977,2900,3700
688457,a8295dcb-ea31-4beb-8b86-25353c55b3a8,22.783627035484898,2867,3667
657757,a0723adb-c747-4cd3-b013-46a692368703,28.05342524486526,2867,3667
641343,afe5c49d-d784-31f3-a175-38157c3a37d0,41.962378868982924,2900,3700
641584,c372e90f-c9c5-36b1-abee-f7d66693afad,38.39266278332496,2866,3666
681297,e6b8e93f-350f-34e8-99d4-89cfd0e18638,25.637241782133685,2900,3700
664774,c1dcf0c6-fb2a-36bc-9975-9cbf5e534e99,22.174826128821024,2900,3700
642180,7ff79c99-89c6-380c-ab8e-8a020f2590d8,29.148953733052615,2867,3667
593871,675265d1-d4fd-33bf-ac44-c57030c88274,36.21221676826767,2866,3666
645277,a3ffef66-f92d-384a-bed1-9326434ac649,28.428270782788758,2866,3666
687363,84897342-3fdd-3515-8008-c59c33af4f9a,17.379718919772372,2900,3700
643446,cb4eb0f9-dbcf-4ade-8ba0-1c90b6176e1c,27.623581808739246,2900,3700
669701,0a0b6ada-6317-3cb2-b5a3-93228c2f6d15,24.31930861118292,2900,3700
686948,d76fc8e5-04b0-3c90-99c3-aeae66854ce6,17.36382108909507,2867,3667
656811,b6703592-73af-330a-83b3-2ab1c597ac1d,24.730997941248305,2867,3667
660688,d69fff64-4ddd-30cf-aba3-6becafaf01a2,19.967972203391056,2867,3667
605170,acf1419c-1981-3ccd-a15d-bda32bd9006d,34.91601528909741,2867,3667
666181,b8a21e62-b6c5-3b31-9860-c2c685a770e3,18.799885158652643,2900,3700
605170,e94e5e9b-b6d0-3a0d-b8e9-663c0ef51d6b,21.902147912284704,2866,3666
624523,52b981a2-27b1-4ae1-80c1-7c71f5b833d0,38.45865362293403,2899,3699
687867,24231039-e36b-4e98-9469-8e308a139b8a,29.187246567343173,2866,3666
650489,fb423c1a-e3a7-31d4-baa6-e50e8afb6816,27.07839783365837,2900,3700
678391,c7fb833b-658e-3ac3-a7a8-1cc2a52a30e3,43.028379799381135,2900,3700
664040,50304d08-b46a-3f8a-9b20-1a47bd3d98e9,28.778202879091914,2866,3666
670223,e7cf58d2-e992-4403-82d9-ba5ec4fcccb0,43.380126892194305,2899,3699
677008,04190f29-3b7c-395b-961c-d78334fde338,21.36507618158997,2900,3700
663968,3f38eef2-d068-35b9-97dc-e8fc63f4046d,23.660075549818387,2867,3667
669357,b2f6e7ff-3f74-3701-8450-45ed9043685c,28.506302169087768,2867,3667
608070,ce32388b-5adc-3a7c-9ab5-18194fa795d9,35.00993339260013,2900,3700
663728,6c7ebc58-631e-3d8f-be48-0b282eebca5d,40.18791555656006,2900,3700
593871,a0098be1-f450-34f9-9c01-1caf05e6393a,22.623899061459667,2867,3667
624415,8a979d5b-0c29-307f-9454-cfa8a106c9c6,30.55408413943347,2900,3700
666134,a1e5d799-7250-387f-b893-65d769d9326e,18.724773248891964,2900,3700
680776,7a89daef-325e-3ea7-90bf-0ed4eddb8ea2,23.427300047033327,2899,3699
670224,c48185da-3ba4-318f-b860-d1cd017d8511,28.993298987106165,2900,3700
666160,8e453f41-1d50-3ab1-960e-37b3cbb79aa0,24.41943141579641,2867,3667
672284,4d53c29f-a42c-3d07-9dde-2a9ba2112209,29.070667435155094,2900,3700
641857,c63912ef-57b1-4275-98a8-13ec4a750496,29.049078205577985,2866,3666
665833,04b9f114-285d-3bee-9331-0126704e54d9,23.36701100431017,2900,3700
665155,345b46ea-2d3d-347c-90a7-27666cc445ff,29.2354702595903,2900,3700
668472,bba7bb5f-16da-473e-ac18-c6dff9e8f9ab,18.820016872437705,2867,3667
681297,f00f79c0-26de-3c58-acb7-653fd95a6baa,25.181383747092738,2900,3700
701762,6e50a0db-cd81-32dc-ae47-fe0deef18daf,32.26499897004995,2866,3666
641355,9f75d23f-1dea-3a48-b571-93fe9e454370,28.57101302120303,2900,3700
671277,55dcbe67-3ed7-3491-a94f-c830974d2e35,32.766874327240956,2900,3700
669003,498f5957-d801-3238-8867-ec06b6302a4a,26.632011543374865,2866,3666
683737,59eb0d33-cb25-3fe6-9700-d0fa6b11c7e0,26.510845157760308,2900,3700
624512,1f13e628-21d8-4147-844b-d6e7f2de113d,34.99586729569508,2866,3666
683737,9f31ac09-6e6c-31f2-8c84-66c7551926f9,22.671948865481767,2867,3667
650333,23f5d1c9-44df-37dc-9748-712bdff980f5,26.861510049130196,2900,3700
592626,a51a9240-09b4-3525-9f8b-c888ec588362,23.796146856244377,2900,3700
672695,f33f1bb3-cac1-389c-9780-4b9be8913272,16.451555297983333,2866,3666
804858,1a71d857-27b5-43d1-b673-6648b44f372e,39.09657201150036,2867,3667
669413,3eb67a14-5753-4657-84d8-e1f7918fbf10,29.38120981219292,2900,3700
643446,05c3fff5-f4d9-3ef8-b893-012cb4e56def,30.70247465819145,2867,3667
668939,4cd9c3b8-7d80-3b48-a81e-612f9829baed,33.28588704159182,2867,3667
669911,f9d5e366-5505-3cc6-9334-8e21bb5cb5c9,32.0053832080835,2867,3667
593871,34f5ae6f-d8fd-3bd7-b25d-968a0bf73203,33.236674319830506,2900,3700
518692,1778b395-9447-3fba-b3bb-15b4dcc64c1c,33.116229358206006,2900,3700
669003,d01532ea-b818-3ba7-9118-d42d4350af09,30.10618411180218,2867,3667
695734,8c5a210f-7540-3bce-8c87-d5fedda7bc67,29.8843806916815,2900,3700
680977,65f73732-c32f-3700-a7b1-166a0fe125af,26.63039417302045,2867,3667
691176,883ea3a3-f520-3b65-97d0-2e69e460f9c2,33.92386293476121,2900,3700
676475,148b5851-c7a7-33a1-8210-e25e5ea7d1e8,25.8101314613251,2899,3699
518692,af996d11-0069-3880-9f68-2e8bb62242c3,18.99551605377961,2867,3667
672695,e89b68ae-b2c9-424b-9a8d-99e5af14fa34,21.636232921925995,2867,3667
641857,5a10e3eb-cc50-357f-af29-50a919ba1344,27.721090819750415,2867,3667
605137,0d686c58-256d-3f54-9cb6-856711812dd3,20.195294922002546,2900,3700
672695,0c8a9704-a01f-33d4-8882-0af716a85444,21.44014953977714,2900,3700
681481,120055c1-630b-3fb9-9f0d-767a4a13eb78,18.531505611135728,2900,3700
687957,9c9fb4c6-f5b7-443e-86aa-de0a4481c4df,29.161337294070258,2866,3666
682985,6f49059c-3e68-30e2-996f-b09443f2f9d5,26.67805097337844,2900,3700
643565,8233bd48-71ea-3267-bf16-be40fde9198b,30.052947085004867,2867,3667
672275,aef4089b-56eb-3960-a0bf-2729b0240fba,34.77636648820314,2900,3700
593871,5245dfed-9411-3633-88a5-75210ede0af4,29.125112366413006,2900,3700
664913,6b0794a0-2cb4-35ec-9a9b-5e6a5a0aca56,40.70823951289827,2899,3699
665019,1eb8bfaf-044d-3818-89b5-3a77565541c7,16.81770810414106,2900,3700
657077,daf309b3-2bf4-395f-a5f3-0f5b7756f4a0,20.1984891171915,2900,3700
669701,e59d4ad9-c2f2-383a-a0cd-a1accf74d85c,22.550216275855504,2900,3700
571970,24b35163-5431-3a8d-843a-bd54b9e55eb4,34.27347220315468,2899,3699
660162,75ac7472-210e-3a70-a81c-51f7ce20da2e,38.54974430381407,2866,3666
703151,fc4d4b57-5035-4905-9e3d-946c49a222ca,24.31930861118292,2867,3667
665742,671ceeb8-389a-46de-8c36-0869d5860a28,18.278517900105015,2867,3667
668942,b3f31e1b-1d1f-4211-9f20-06e713c9766c,21.29556913378471,2866,3666
694384,f7a57c24-3ae1-3bb9-aeaa-4f744c93ac12,38.53861165111145,2900,3700
518692,fda1c596-a6b6-3589-8669-9ddf5525321d,24.9980069788366,2867,3667
669261,5ea36b18-5a66-44e9-b6c6-7abdc7283022,29.255535032702973,2900,3700
596019,019c24f4-9905-3c90-8219-94fb3aeb0617,25.67408324229983,2900,3700
643446,6444144b-dcfe-4079-91be-1ef2f5404141,17.076561898032153,2866,3666
663993,60bf7764-bc04-30b6-9269-521c612278b3,16.018320673267468,2866,3666
694378,51de4ad6-0b8a-4c61-b965-65be596a98f8,31.06220279174576,2900,3700
683146,ed3fb0b7-d47f-445b-9235-ee2259f28aaf,26.046208585454195,2899,3699
641355,4522ab48-883a-3669-9df4-4944bc7d8122,23.11718799959563,2866,3666
700250,847069a6-69bd-4e83-91df-12d55d944dd1,29.602387000030475,2900,3700
624428,1ecc4cec-cfa4-4f77-b1dc-c1c0d39bd3df,34.168043657379094,2866,3666
643217,3a112fdf-ead4-3572-bbbd-d26b9a89a427,31.61196366570752,2867,3667
593871,8c0b426a-c590-327d-85ec-4423a7fa0008,30.82429813756942,2867,3667
664774,bc333191-fb5f-36bd-97e6-df1d9e32fb8c,18.393218473772777,2866,3666
663656,f238ad17-babd-3ea3-8ad4-71844c70d30a,18.482592067814295,2900,3700
663757,a08c1a1e-6611-33e6-9551-e410ed8ee55b,31.59651551972717,2900,3700
688363,5a7ca886-856c-4b37-bc72-4c8a41ed1d6e,28.939543601294176,2867,3667
686445,018fd239-4bc4-43a6-86dc-30f234147e2f,40.24776077846404,2900,3700
677049,4ab904c3-3732-46b2-8ae0-194a8e712c45,43.16392367827608,2900,3700
691785,1c755dd8-49e2-3725-9f0c-459809311c17,24.45625717759539,2867,3667
651016,9c48a41f-33bc-4dbd-bfe9-edd74ce20162,23.904589404768913,2866,3666
682729,c29e9a71-4400-387e-9018-be9b5369f565,39.65727945540723,2866,3666
606466,bbad622d-1da7-3ac0-be39-218255f366bd,15.85882675676092,2867,3667
663993,12c90bd1-20d2-38f8-b035-2d7f760b3070,32.228044723016765,2867,3667
691728,f30dbdaf-db4f-3e03-ba4e-fd8d0509c160,20.828067275445065,2900,3700
664059,f4887adc-d691-4747-96db-e9ce2b191e19,30.442659875912327,2867,3667
641857,f24f9280-c98d-3dc3-99b9-fa4adc662a5b,35.27869702315295,2867,3667
700250,8cdd9ca6-0d13-3887-b80f-bb4930833116,20.355248096200043,2900,3700
571970,9b287f9a-20fa-3f05-b06e-6538b70457a0,28.33045808554006,2867,3667
663757,0f2f1c95-6024-3200-a0b5-710240e4d983,29.412033286155967,2866,3666
467793,d1a433ee-5a7b-3c3b-8159-7b05cfb1c9dd,24.429351877452078,2900,3700
670770,1a22fe96-5258-35ac-bf31-6afd3fcab71d,25.516726517334007,2867,3667
641555,92362e33-4cfb-3b64-a894-dba0127d3c73,16.56023745680895,2900,3700
656775,d0de4238-0688-328c-a97f-ab0d1d5d936b,38.230863165728486,2866,3666
624424,a5761bc0-3813-3f6d-9f59-da2335ed9062,17.05471608434307,2900,3700
677008,d306dfd9-8251-304c-a070-cc10b3c8617d,33.871542725253896,2867,3667
690993,0d2275e8-a081-38b9-9d4a-430d38eee81c,24.26843383273699,2867,3667
547180,ca9a781d-c949-34fb-aa7b-4320127e32ab,30.89691110213397,2900,3700
700932,08ad0e82-5fc8-3e99-8954-93ec1f5d7212,19.796263449587258,2866,3666
680577,93eccf25-0ef3-3d63-bc2f-05287dd3c6e8,21.05649990437078,2867,3667
668930,2284794a-ce35-3777-98fd-63b99188eb0b,28.457179754577794,2900,3700
608369,5cbc1a5e-9a98-324b-9dfc-9ab54520f252,31.736268646960454,2867,3667
621566,ec736c3a-be4d-39aa-9f51-dce2a38d4d21,24.98085556822825,2900,3700
657077,ccee1072-c9a9-34a0-8c08-b010ecce32c7,20.021798553151086,2866,3666
650333,644f5ecb-0211-35ff-a75f-33e56cd81ac0,24.26843383273699,2900,3700
663457,f66b9371-0e4f-3f68-b8a6-8a65c405b165,37.561885491288486,2867,3667
801276,bc846469-289c-4517-bbd5-8cb6cf12ef35,33.18623509820655,2900,3700
624513,84bbe707-c6a5-4863-8fe3-17ea84e40a9f,38.652874027684426,2866,3666
681082,1d5cea3d-54b4-3274-b025-d54c6825fd68,21.360476891659104,2867,3667
680769,85c38e86-d3d3-316f-8756-58652d971742,32.817850501426896,2900,3700
687867,36bf7ee4-a277-4013-9697-cdb2fc275136,28.46516214265484,2900,3700
669364,3cb0f2f2-2e25-339e-abad-77b9f5d0808f,24.121643508322833,2900,3700
642086,00122dd8-0651-3570-91c8-ac700aa5eab0,35.75617115070787,2900,3700
