batter_id,play_guid,spray_angle,release_time,end_time
672386,c83d846f-d5dc-43c5-a158-df40e705063c,-16.206547357702775,2900,3700
605170,70d5dc3b-9fa8-3f97-b48c-ae7add4e360c,-28.572973998737766,2900,3700
502671,746f0c8a-ff06-3d0f-9d1b-aeda99b0dbc2,-33.0198951649469,2900,3700
656577,bbe5fadb-ba33-39fc-9972-83f292974768,-44.562309293508235,2866,3666
681715,bd502a95-baf2-324a-b61d-98011caca501,-18.1649124936134,2900,3700
665161,72894e67-4301-37c6-ac82-1daa71c06d22,-44.719609512305965,2900,3700
669289,c672a9a9-d445-3f74-9d74-75221355ebd4,-41.22180229283842,2866,3666
663624,cf48cdda-e47c-31dc-bc86-c137cd04b7f2,-26.4412578237679,2899,3699
608324,703e8d59-7f97-376b-92cf-07dedff43d26,-17.486088666951787,2866,3666
672356,c531ddaa-4cc9-3a6e-b8ee-bc0cd616fb0b,-24.948576088284,2867,3667
621020,8073b138-e5e8-31ad-952a-2647f3fb8037,-28.078606903283855,2867,3667
657557,bb4bb214-5767-32d1-a601-6908c34dd09b,-21.034165546951172,2867,3667
606466,b83e2ee5-133e-3b73-92b8-62d74bbfe7b5,-17.93571581323539,2900,3700
681146,d4779fdf-2648-4b64-a7ab-dddacf12823f,-24.88380247586602,2867,3667
543760,78ecbc0c-36ae-35e5-a5c5-52b9395411b6,-36.53845754822187,2900,3700
643396,70fd6844-418c-3fe1-88fe-f610b88f0795,-20.064433313169275,2900,3700
814439,77bd0dc0-02c1-49d4-b53a-c9f58ee7506a,-19.671914454794702,2867,3667
645444,7d10a137-de4e-3731-b0d3-2cd6142cdd0e,-22.94430822111032,2899,3699
665161,c92f2558-0c20-3674-acc1-34120a19f767,-41.61792066963562,2900,3700
670623,7931cde9-90ad-31fc-bcb9-6a5a5d2300e7,-37.831960970059924,2867,3667
620449,91a15fae-94fb-4c31-8231-98cd8d5da1fa,-22.837913001540343,2900,3700
521692,7c8d0ac4-9bc7-3d1b-821a-287b70e8e3f1,-26.864628006319904,2900,3700
669242,d1359567-fd0e-3002-ae48-9d1bab86de64,-16.753306449223928,2866,3666
680777,7cb083e8-4e0d-3324-adc9-d41db0b5247e,-24.122207591005804,2867,3667
663743,c7c5e912-23d0-3233-96aa-a837d3e335df,-39.67435344878504,2867,3667
545361,ba0799ff-f4fc-3f81-9391-1ad0202da2cb,-30.453966218369885,2900,3700
592206,b92463b0-3f0d-32f5-9f47-034e36b828b3,-15.812845692440078,2900,3700
694671,c57dad7b-0746-3252-bbe3-f1edd7a4e43a,-29.20694467396673,2867,3667
678882,73c9cc06-3b19-3b82-a088-557c00b61053,-34.951574395318545,2867,3667
595978,77ba1df1-058c-30f4-8898-a66b01732dde,-32.31562046349629,2900,3700
666176,c1156ac9-727e-3f62-97cb-c3ead2122a2a,-23.53947819856826,2900,3700
621043,c53b2146-e652-3cad-a7d2-fa3ed97976a4,-27.1873141811447,2900,3700
666969,80281106-afa5-3716-9765-b588abedf145,-43.729575122993026,2900,3700
687952,c6bbd5b6-44c8-31f8-9b3b-0de40bf430a9,-42.83312066936816,2866,3666
669208,c3fea808-9531-3d88-8413-09e7a26cacc8,-24.66452372964241,2866,3666
680474,73464b8c-bf40-3ed5-99ae-602a83f1fbd3,-15.25511870305779,2867,3667
683011,8f60cb7d-342f-3246-92ce-2a6312b4642b,-37.41885705045962,2867,3667
543877,6f16f011-f27a-3614-8375-03a096f1a7b9,-27.75785685062334,2900,3700
605346,d2acced8-99c0-4f38-b2db-b3c2d75fa2fa,-39.922735855825124,2899,3699
661388,bbef0767-f01c-37ae-a0b1-12bd018499f2,-18.906207929762346,2900,3700
657656,72860e70-af1f-3089-be90-0d756656c425,-27.86641383587444,2867,3667
666149,cba5a4d6-6ce0-36a7-a739-57908ef7dfd8,-20.226582802552272,2867,3667
642201,bfcfbd9d-1d13-3478-96b4-e363a350fa94,-36.87611227562748,2900,3700
680474,7a9708de-6428-3fa8-89bd-9de138599951,-29.49639950542253,2900,3700
666971,71e9ddef-1376-3940-b031-1e156c32e2f0,-16.01000494674041,2900,3700
543760,7a2e4622-ba7b-38e2-895d-117304ed18d1,-35.12060942049088,2900,3700
683766,71dc8007-c8ac-304e-a4c9-dbc02d51fc90,-28.217250284757768,2900,3700
683766,cd797e10-d5a4-32e8-93bd-69d722743c6c,-32.86973468365967,2900,3700
676059,77071b11-02c7-3dc5-8fde-e33b7b516bc0,-42.54390690601733,2867,3667
686668,7275e72d-20ff-44aa-9bb6-6b2d6635be68,-28.92814922391679,2900,3700
666176,7860d7e6-f2da-3c0e-b848-05698303608f,-37.62645111132055,2867,3667
521692,72b58b91-9369-30f4-b7a3-7814a96d2967,-29.203000352975792,2867,3667
691781,c1da11ad-819a-36f2-b17d-2a94f52e50f4,-17.781814153721257,2867,3667
683011,6ef4ba71-1c05-324b-b345-2669231abb9c,-24.377081945292844,2900,3700
665161,802f330f-060f-3de0-8007-43bcf254039a,-31.766567383380107,2900,3700
669477,ce2e0c3e-8659-3425-ba12-880a60711dd0,-30.818366834794148,2867,3667
679529,80e01d0c-adae-3721-9a3b-2c86f5b0bb6a,-44.774838797493885,2867,3667
593428,be896031-b2ac-3a01-94cf-9f0fb36dc267,-23.552004394856112,2900,3700
676059,80fed201-3107-3fc5-8d73-73c7a76d28bc,-33.218521354190514,2866,3666
572233,94807f68-920d-3479-8a1c-0032d09bdd31,-34.43898930880363,2867,3667
669397,7956ea18-9b77-37c3-97c6-549631e6e1f4,-41.079996008638375,2867,3667
607208,b9bd9a68-6b49-358e-8576-7b6a05dd2455,-25.03588850763255,2899,3699
667670,7953e727-8941-3f1d-8d56-80c59f213e9e,-16.72272530757938,2866,3666
500743,74bd4654-0140-38e6-bf57-05dff97ddfeb,-28.990449105439424,2867,3667
650490,70e04277-cef1-34e0-9145-25c6fdf0e996,-36.32601028416981,2867,3667
572204,b6ff70b0-665a-4eab-86d1-fc0bb93e842c,-29.260673486445455,2866,3666
609280,70ed755b-3ca5-3129-a2b0-243a960c22e5,-23.28203842982974,2900,3700
666023,baadab0b-2e17-38de-9d26-efbca70927d4,-32.10419165148477,2867,3667
701358,7f1dcb31-bd3e-3e98-a880-95e958ab274e,-20.94382799224904,2900,3700
680574,73071a88-ee6e-3371-bf8e-62d2bd89ae33,-39.83813167571574,2900,3700
681146,cc988b3b-3b95-3d4a-8c2f-9d1ca89770fd,-32.49972502826088,2867,3667
665489,73928899-3e00-3d4e-b9b0-f1d62bf75f08,-38.21541298700902,2867,3667
543807,c451406d-cf11-328d-a016-b330dcf3e1a3,-16.364444069471347,2900,3700
687263,bea4eedd-31d9-3cbc-933e-e381138f037e,-35.03952112539156,2900,3700
650402,77c25207-358e-3a11-b3d0-5078001ad2a8,-32.36689485023061,2867,3667
681508,715a4e3f-9225-43b3-a9c1-aa5ad484c52f,-23.38864057793502,2900,3700
668974,b7839813-2e27-390b-ab75-6f752c85035b,-32.6933659469113,2867,3667
608701,7621b85e-4e4b-33ab-bf67-d2fc14da898c,-26.63496193625751,2899,3699
696100,cdbd9f77-537a-379a-8df9-8cf81e4af35b,-18.853028910329854,2900,3700
671289,cc2231d3-6361-3658-aba7-7e1df4b93a07,-19.97914739397963,2866,3666
609280,cb8f7d0d-23ee-391a-b877-5794a843b547,-33.65797419040757,2900,3700
642715,c6bf5491-4e4a-325b-b162-98814a10d67f,-30.241529328779876,2900,3700
553993,d3e0bb8a-acd0-4a75-9cb2-c111fd71134f,-24.511275308148328,2867,3667
691023,cb8c65e2-ee15-33ae-b0dd-bec5ab440919,-25.877856457183626,2900,3700
669394,cb9f7479-b62b-37b2-8e5e-c75e1460bc2e,-23.72066692562869,2866,3666
663698,bd085b32-a460-3c55-8575-91e8f07279bd,-30.30858887230785,2900,3700
666971,cbe44902-3b09-3f95-9fbe-dbdf3dc011c2,-41.46827392814015,2900,3700
543877,80450214-454e-30ee-9a20-db73716fe5fd,-27.533618788762524,2867,3667
592518,7c108e30-604a-336c-952b-78ca25418ae0,-38.489419053656775,2900,3700
805367,8452a6f5-71b5-3689-abb0-6dede93f011c,-24.285724908111703,2866,3666
676070,736c8265-dc5d-31ed-a413-754412db77ea,-21.849027755254582,2900,3700
805779,796733c0-0f8b-3139-b55e-44d986b24974,-28.931804710520666,2900,3700
621043,d163c3f9-1f2c-3bec-a1cd-4ba5787ec925,-39.52105582195634,2900,3700
680777,7f9eab91-3be0-3939-835e-46eab07a4bfd,-22.34858521069941,2900,3700
621493,d4746551-a580-37d6-a3fb-820be759d47c,-19.45300786043572,2900,3700
691185,d3d26d20-703f-46f4-9b84-7f336b1ca85c,-32.97292798378918,2900,3700
641313,c7f20c4a-a1c8-398a-997d-65c0a6bfbbb8,-22.84556162051804,2867,3667
592206,c4b67fec-f94e-3b46-b8be-1deff5c6498e,-34.7372370303661,2867,3667
669234,79688e8f-3e7c-345d-aa50-4f0a0af1723d,-38.13357019750228,2867,3667
686668,7849c37c-9ff0-3b0a-85c1-249a0d6389b0,-30.534112777927177,2900,3700
691026,cde99e96-8f44-4ce3-84d4-5d712a14d1be,-30.740426727133936,2867,3667
686765,8184ed52-21c2-3798-9a5b-3a3f85b8d18f,-26.620583778553012,2867,3667
657557,c8071da9-a2f4-3d37-97e4-d02f5b6aa833,-44.87323963267235,2900,3700
663898,7ca38541-6b6e-33f2-b9a6-2bcc319335e8,-43.00761950292542,2867,3667
607208,6f8ae0ec-f5d1-3d29-a45f-7846b6b4b1b5,-19.02929691980178,2900,3700
514888,857d2080-71ea-3b70-b1f5-e7817fc9f88a,-37.39308007021096,2866,3666
621043,7052e564-5a02-424f-a804-a3f77ccddc69,-28.516889820892843,2900,3700
656305,738a8c5f-166b-3f90-b9c4-fb186f0cc686,-17.96683328605876,2900,3700
679032,d58aabba-57bf-412c-bcba-30af3ca0a8fc,-23.639777182310127,2867,3667
679845,740f619b-f128-32f2-92ea-a02e66fd2382,-26.823587516303476,2867,3667
621439,72e5011d-09bb-3350-8351-e2eb2ea368ca,-36.518586637059855,2900,3700
592518,be0828ea-60a9-3d5a-8928-40c0350d4c42,-21.216253340157294,2900,3700
669364,bb49a2fc-dabc-3860-b218-56c46204024d,-38.01420568227843,2900,3700
686668,bf393b2e-d3f8-377b-b4d9-249f6d9d33d6,-28.692569678221176,2900,3700
592450,bc7bb94a-dea3-3b0e-be89-b7d8f274a778,-19.81000801677982,2866,3666
694671,c95076d1-7aa7-3ac0-8196-1f6a53517ccb,-38.92710589633376,2867,3667
665953,700f4b4a-4fd5-3895-b843-b1ea615950ac,-42.9358159544843,2900,3700
678246,852f23fb-99a7-3aab-90c7-7652d440a8b5,-28.531791932170336,2867,3667
678894,7da1052d-8932-4d0e-a2c3-0e4cbf1ba733,-29.408424778807856,2900,3700
665489,7757a2e2-ccc2-3332-8572-c3d7e9830c8d,-15.057320480165146,2867,3667
571771,7be3a6b0-a801-3b6c-aada-b10bb7259a8c,-31.58699837962709,2867,3667
578428,ca8d61fa-3dd6-3ba8-9931-88be79adc7f8,-25.293799677119722,2867,3667
682868,7b77d57c-bf73-4403-8dd7-7e1d27fda8a6,-42.65912505985975,2867,3667
666969,8886a683-5a50-3c39-a890-f8d48d8f94c1,-32.434336155811195,2867,3667
502671,8972829c-d8ac-3647-940a-29d875118588,-18.495638124450977,2900,3700
681146,751eee60-ca36-3e7d-a057-58aaafbbdf84,-32.078273925726094,2866,3666
664059,7d903b46-b28a-3183-9376-37bbba78664d,-23.75823929955132,2900,3700
668901,7ed14ff0-4095-3c18-b5c8-7d1020311b6e,-35.47462688930699,2900,3700
622569,90d41b3d-9983-356c-85b0-7aceee8bfed4,-20.05841405946198,2867,3667
694192,89f6f0ef-f84e-4056-8df5-6fbe082dbff1,-41.014795771873,2900,3700
680574,bc7163a7-81fe-333c-9fde-ee15a2303268,-19.19452362366708,2867,3667
668715,b9eac008-b031-3492-a518-c2cdf5155d1a,-34.905235222022085,2900,3700
694271,c06fd970-d407-4721-a58e-d130db446bbd,-22.17660788789452,2900,3700
665966,71c372bf-1c3c-3ac1-81a1-30aa4821d7c0,-24.27781134612897,2900,3700
681146,c5ea1ccc-815d-38d9-bdbc-1f5e9ef73484,-35.276020162569026,2867,3667
655316,cba32314-abac-4055-bb12-899b52486395,-34.38087636267046,2900,3700
673962,938131e6-e50b-36d7-a8fe-d33fc373c3a7,-16.86701907248164,2867,3667
527038,b79893c3-a2d5-3705-af00-49f3d14839ed,-36.47642688150235,2900,3700
688449,7899ecd1-12c2-47b7-8168-0ed6d7af973c,-39.902600262021,2900,3700
682663,71e256d4-cef9-3d54-9379-f84110401546,-41.735716275981474,2867,3667
692225,d26326d1-9330-3f05-91c5-ddeae25f3718,-15.3161231080216,2866,3666
663697,888913c3-6110-371a-ba15-d4f2964d2268,-20.837215855472564,2867,3667
683766,bc35c825-38e0-36cf-87cd-a055475b510b,-39.2032301893087,2900,3700
596115,d2a4f2e4-8361-31bf-870a-b13bc47c3236,-35.83574563227815,2867,3667
664702,cce0cb67-3c4b-3fc3-9823-6ab98d51c26c,-18.40317709436158,2900,3700
624585,881547ea-40a7-3490-8a79-814fd6d771bd,-41.4523711255147,2867,3667
457705,c1c9044b-9643-31c5-8cc2-55f9bf1c3eb1,-15.57630343259413,2900,3700
665487,76ede63f-cd5a-3c63-90fc-8a2d6c59bdf3,-17.69568946751417,2867,3667
669397,79ae2cc8-25ff-3748-976e-6b57c6c3ddb2,-32.258436318820785,2867,3667
668715,c2388485-50a4-3a73-8088-8368e2bf7ca0,-25.09991515073878,2900,3700
656577,79ae5a41-ba9d-4469-93af-420e9d5381ca,-18.12307751998074,2900,3700
676572,6f93dc5b-b55f-35ec-aef8-3563f6999f09,-28.452483719251248,2900,3700
571771,c633119a-ca72-3db9-8acf-04c71ca0efd2,-27.897030991317166,2867,3667
679032,b957892c-1b01-3a34-b838-47960cb22fbb,-32.96039014888687,2900,3700
663647,781ff0a4-63d4-3528-a3e6-a3a42301f1a6,-33.932400062204735,2900,3700
643396,bad09ca3-b5de-3f60-9fac-f602f1a5992a,-34.678056018151224,2900,3700
691026,80b07385-ddf1-35a6-a134-9400610a954e,-19.14036333014316,2900,3700
665161,be6c0c7d-31be-3cdd-8df0-ce32a8aab449,-18.095279367378964,2867,3667
641933,90593ae3-b5dd-3c13-890a-453a650ad64b,-30.173185459656764,2866,3666
670764,7488923e-ee2d-3972-aeab-dce19cf3a189,-30.30858887230785,2867,3667
605141,d094cc25-d3a3-3955-9b02-a91e225b3d61,-28.9286578401976,2866,3666
667670,bbc5a786-2613-3607-baf1-3c921a0d981c,-23.096406381057008,2900,3700
686531,c78b4946-9e1a-40fa-b2c3-f172942f86dc,-29.178159480041842,2900,3700
700337,7b413dd9-e847-333c-92fc-c86da6c4d6e9,-30.10429660158904,2900,3700
609280,c9b6f053-291b-300c-9712-c5cc879b1d04,-22.35868189834281,2900,3700
669394,7ff4e975-8bc2-395e-8d03-319a30308b8f,-28.617461386490206,2900,3700
666182,c2542b36-7e9c-39a4-a491-b1b3cdb22fe6,-28.210135826454163,2900,3700
687263,c5330a88-7904-3dbb-bbf9-2033937f6cfd,-19.620627212744537,2900,3700
457705,7fc45f6e-dc83-3823-88b8-18a8e52aafb8,-38.63218978231842,2900,3700
605141,6ea025ba-4f0e-39b0-bb38-c589b6b75705,-15.73890501030651,2900,3700
644433,b6c0f599-c9f3-37c3-83f4-2afa9b7b6035,-20.081393927943367,2866,3666
686555,78bf6899-be85-32f8-bada-24c0dbefe83d,-33.1963848846481,2867,3667
642708,cb48ac09-1646-3733-abe5-9f4bd5001c6d,-39.42579243679867,2900,3700
663697,b807019d-4b2c-34a3-a73f-132d2271f60f,-38.24608000575458,2867,3667
514888,7a1106d5-02e9-3f10-8732-9c43d60946a2,-37.69767040691191,2900,3700
673548,caf16c6f-f9a5-315b-8683-a5ba6ddbfe64,-24.372214495560172,2867,3667
668885,b79c17d6-11f3-3991-900d-04819fb87022,-32.972662215012164,2900,3700
553869,726d655c-8ff4-3b87-b1db-fb7c200278e0,-19.337356942375422,2900,3700
641313,c29df184-7d19-4d9b-b189-51f53b2839f3,-32.64227338180061,2900,3700
807713,c9b44260-2d89-3c2e-aaf6-7d2e7b0248bf,-37.57977153716888,2900,3700
572233,7541b3e6-b69b-3a3d-8b21-10c84431b895,-21.7341003821239,2866,3666
656305,b6c8db84-ce4c-34f3-a1f8-38d7dac21722,-29.233215353171545,2867,3667
514888,71827859-d762-30f2-a311-c35f9d28b1cd,-29.417389121067586,2900,3700
657656,7cc2f87e-d77a-326d-833c-9e07a80ce2e1,-36.770514012231374,2900,3700
681393,88db9f1b-28c1-33db-9243-55fbad2848b9,-29.622030919742556,2900,3700
592178,70ea05a3-3e63-3b51-9ef5-08e34c313269,-22.89713872856713,2866,3666
608701,892f67b3-20ec-4108-8976-d0d9aedd42c1,-36.17374989285976,2867,3667
553993,cc7d4471-1fc8-3a06-877e-cc120e2157f2,-35.68084596263816,2900,3700
592663,7d771ade-fb56-34ae-9c9d-bcd75d888cdd,-26.530606792993865,2900,3700
670764,d0f7c5b5-643c-3e60-9069-b00b84f0c26c,-35.497612570926876,2899,3699
642350,770e74cf-34bf-47a2-828a-c83e066208fd,-42.3291572355167,2866,3666
621439,bf3d0fac-9966-3ce0-afd3-f7f26ec07e58,-18.451628816486632,2899,3699
667472,c72082c7-97b2-3cb3-98f4-df48324fda40,-39.72177136074234,2900,3700
681715,b93631d4-8582-3ead-bb61-ac22d7130cde,-41.405680840174824,2900,3700
669720,cd94be05-428d-3c21-ba99-bd988964cafc,-31.65149408663693,2900,3700
680777,71aea0b6-5a26-33bf-8e5a-69cba0ab149a,-25.4941986952973,2867,3667
672016,93ed37b3-874e-3e07-b814-9efafe5b7b83,-26.86130386018195,2867,3667
677951,b7076e5a-4694-36cf-83cd-c06124eeb16d,-29.423147657934578,2900,3700
518595,8e8abfa0-115f-321a-a607-8958da8790ce,-32.080767127659215,2900,3700
545361,751c1698-2381-3666-bbe4-482745bdfbdd,-31.014241618230827,2866,3666
663662,c2503b7d-1365-32b7-8089-e1bd6ce87501,-39.34051815983753,2900,3700
691723,79908384-968c-3782-b11a-c64b53a0b9a3,-39.2122706570882,2867,3667
664023,715f0fae-491d-3bd9-bd81-c71b7cd9059b,-21.165703731585978,2900,3700
686555,d23df7db-c0ae-37be-af92-31c4e038e9aa,-19.193294595704828,2900,3700
669743,ca1897c0-be50-383c-a51c-ad44b7e8d739,-43.2883046123346,2866,3666
605141,7a1efbeb-c8bb-3bf0-a58b-35250e3b9467,-15.349525899730992,2900,3700
502054,795ba148-ce3c-31b5-879f-06eaacdfef78,-17.508823926361615,2899,3699
810938,c62a4fff-4bb9-3d19-8c4a-570ce787689b,-17.398413150318888,2900,3700
592273,cc2195d0-99ac-4691-a09c-faead52f7275,-29.34627429836422,2900,3700
593428,c4d6ab8e-144a-3556-b78c-40ef9ecc23b0,-27.35483383896893,2900,3700
545358,72d1b1c5-1fab-435e-94b5-0a7ec7c591a4,-29.950197700420034,2900,3700
571657,7875d9e3-d8ec-3f3c-8b63-372452abd880,-15.026030726026733,2900,3700
671218,d074bf57-4cdf-344a-8cf2-7832033bf647,-23.47488442314726,2867,3667
678662,cbe0aa70-82e7-308d-a132-8edfe7a2aacd,-23.562279541949707,2866,3666
575929,c3a621f7-7996-382d-aaa3-d4d56694c9f7,-40.66649226812308,2900,3700
668721,cc379445-a7df-465b-990b-2c8ebd934c25,-16.382607537814735,2867,3667
571448,809cb2c4-259f-3ec2-ba2e-bd304759b8f8,-35.16434527764892,2900,3700
681624,7906d1f8-bafe-373d-ad56-684d581ac81d,-37.66521859696566,2900,3700
669257,6f556703-a2c9-3fc8-82a1-a9fece85a770,-39.32080624707254,2867,3667
678882,d5b8e0ac-e254-3dbc-a66f-59a790c8f21d,-26.69195192087632,2867,3667
664056,c7d68aee-ab15-3a24-bb2a-ae7d91f02307,-28.716116848081626,2866,3666
621438,b83cf764-c1a6-3a8b-96f2-7b6640b6d3dd,-27.404046371079787,2867,3667
575929,c5de046a-e629-3311-b018-7ec52e6988a0,-41.34512908006698,2867,3667
649966,cb0635d7-7c4f-36fb-81cf-5fa3721cfa2f,-29.95581674578436,2867,3667
624431,ba81882c-841d-37bf-bb71-ee1a508d994e,-36.89828062544757,2866,3666
457705,d1fc46fc-c646-3249-a3a8-c19db0be9a3e,-35.41106280376587,2867,3667
623168,be522353-f4e1-39fc-9792-7a637d61d9f2,-19.14869619403855,2867,3667
665161,6ebe7924-dc2b-3b34-9a27-f41733d6b067,-39.4363154817363,2900,3700
679529,b82637ef-3039-387a-895f-bae4efbe566f,-21.972228032448513,2866,3666
669743,ba25f7d7-0f59-3da4-ac55-ed17e7ca21a2,-44.754005071576444,2900,3700
671083,7e0ae2a0-d7a3-374d-b54c-4ebc558692d8,-20.273485695132408,2867,3667
687597,78cfb439-e817-369d-91b7-76fc9072f00d,-43.97344807915931,2899,3699
693304,92fdfbbe-8be0-3127-ac17-22e462ef82e0,-20.325206322779948,2866,3666
669397,804e3736-b40b-34ff-8e83-fbf3c996d999,-25.412956239922067,2867,3667
665489,7e2bcfe9-45b0-35aa-b038-49ebea78ce5b,-29.405475957081876,2867,3667
645277,c6b45328-09fd-38d1-bbb0-fddc8d6f32fe,-16.01633893100839,2900,3700
608701,beadbeb3-6b36-33b8-ad08-d9e6d63f37c4,-32.76866206247172,2900,3700
807713,ccf2b051-ecbd-3086-88c1-47384e0d57be,-27.98525716798342,2867,3667
572233,7526455e-968e-3f74-a8fd-207cbf58b1a4,-43.96458117024417,2866,3666
608324,c4db94a8-b33a-33aa-a7e8-ad27120e2b2d,-32.35282789891056,2900,3700
643396,788ea860-c1be-3016-acb4-8dd5d6dcf387,-28.894693820420045,2867,3667
650489,7b1c4975-5970-3d71-bc80-14ee9cb9ca43,-37.56654998094494,2867,3667
571448,d4bf8bb7-a906-3b7a-960c-45aae0f13659,-39.32233485733471,2867,3667
677649,75ca7387-b832-38fb-a398-cbdc5f09e33a,-19.96411397117005,2899,3699
